date,crop,location,market_price
2025-06-20,tomato,Delhi,2481
2025-06-21,tomato,Delhi,2416
2025-06-22,tomato,Delhi,2416
2025-06-23,tomato,Delhi,2400
2025-06-24,tomato,Delhi,2453
2025-06-25,tomato,Delhi,2448
2025-06-26,tomato,Delhi,2459
2025-06-27,tomato,Delhi,2435
2025-06-28,tomato,Delhi,2284
2025-06-29,tomato,Delhi,2291
2025-06-30,tomato,Delhi,2361
2025-07-01,tomato,Delhi,2393
2025-07-02,tomato,Delhi,2291
2025-07-03,tomato,Delhi,2264
2025-07-04,tomato,Delhi,2243
2025-07-05,tomato,Delhi,2273
2025-07-06,tomato,Delhi,2277
2025-07-07,tomato,Delhi,2080
2025-07-08,tomato,Delhi,2009
2025-07-09,tomato,Delhi,1981
2025-07-10,tomato,Delhi,1934
2025-07-11,tomato,Delhi,1916
2025-07-12,tomato,Delhi,1880
2025-07-13,tomato,Delhi,1860
2025-07-14,tomato,Delhi,1905
2025-07-15,tomato,Delhi,1974
2025-07-16,tomato,Delhi,1959
2025-07-17,tomato,Delhi,1991
2025-07-18,tomato,Delhi,2013
2025-07-19,tomato,Delhi,2095
2025-07-20,tomato,Delhi,2133
2025-07-21,tomato,Delhi,2259
2025-07-22,tomato,Delhi,2299
2025-07-23,tomato,Delhi,2191
2025-07-24,tomato,Delhi,2272
2025-07-25,tomato,Delhi,2325
2025-07-26,tomato,Delhi,2378
2025-07-27,tomato,Delhi,2289
2025-07-28,tomato,Delhi,2354
2025-07-29,tomato,Delhi,2413
2025-07-30,tomato,Delhi,2319
2025-07-31,tomato,Delhi,2359
2025-08-01,tomato,Delhi,2374
2025-08-02,tomato,Delhi,2370
2025-08-03,tomato,Delhi,2360
2025-08-04,tomato,Delhi,2234
2025-08-05,tomato,Delhi,2225
2025-08-06,tomato,Delhi,2270
2025-08-07,tomato,Delhi,2214
2025-08-08,tomato,Delhi,2206
2025-08-09,tomato,Delhi,2169
2025-08-10,tomato,Delhi,2138
2025-08-11,tomato,Delhi,2017
2025-08-12,tomato,Delhi,2055
2025-08-13,tomato,Delhi,2052
2025-08-14,tomato,Delhi,1996
2025-08-15,tomato,Delhi,2069
2025-08-16,tomato,Delhi,2120
2025-08-17,tomato,Delhi,2112
2025-08-18,tomato,Delhi,2188
2025-08-19,tomato,Delhi,2285
2025-08-20,tomato,Delhi,2222
2025-08-21,tomato,Delhi,2148
2025-08-22,tomato,Delhi,2002
2025-08-23,tomato,Delhi,1954
2025-08-24,tomato,Delhi,1926
2025-08-25,tomato,Delhi,1819
2025-08-26,tomato,Delhi,1762
2025-08-27,tomato,Delhi,1807
2025-08-28,tomato,Delhi,1821
2025-08-29,tomato,Delhi,1769
2025-08-30,tomato,Delhi,1846
2025-08-31,tomato,Delhi,1757
2025-09-01,tomato,Delhi,1787
2025-09-02,tomato,Delhi,1769
2025-09-03,tomato,Delhi,1773
2025-09-04,tomato,Delhi,1790
2025-09-05,tomato,Delhi,1864
2025-09-06,tomato,Delhi,1907
2025-09-07,tomato,Delhi,1975
2025-09-08,tomato,Delhi,1908
2025-09-09,tomato,Delhi,1888
2025-09-10,tomato,Delhi,1826
2025-09-11,tomato,Delhi,1741
2025-09-12,tomato,Delhi,1797
2025-09-13,tomato,Delhi,1671
2025-09-14,tomato,Delhi,1632
2025-09-15,tomato,Delhi,1596
2025-09-16,tomato,Delhi,1581
2025-09-17,tomato,Delhi,1507
2025-09-18,tomato,Delhi,1459
2025-09-19,tomato,Delhi,1577
2025-09-20,tomato,Delhi,1559
2025-09-21,tomato,Delhi,1502
2025-09-22,tomato,Delhi,1517
2025-09-23,tomato,Delhi,1521
2025-09-24,tomato,Delhi,1643
2025-09-25,tomato,Delhi,1625
2025-09-26,tomato,Delhi,1656
2025-09-27,tomato,Delhi,1579
2025-09-28,tomato,Delhi,1534
2025-09-29,tomato,Delhi,1494
2025-09-30,tomato,Delhi,1400
2025-10-01,tomato,Delhi,1403
2025-10-02,tomato,Delhi,1419
2025-10-03,tomato,Delhi,1428
2025-10-04,tomato,Delhi,1325
2025-10-05,tomato,Delhi,1265
2025-10-06,tomato,Delhi,1240
2025-10-07,tomato,Delhi,1166
2025-10-08,tomato,Delhi,1037
2025-10-09,tomato,Delhi,1099
2025-10-10,tomato,Delhi,1196
2025-10-11,tomato,Delhi,1271
2025-10-12,tomato,Delhi,1290
2025-10-13,tomato,Delhi,1254
2025-10-14,tomato,Delhi,1393
2025-10-15,tomato,Delhi,1463
2025-10-16,tomato,Delhi,1412
2025-10-17,tomato,Delhi,1510
2025-10-18,tomato,Delhi,1523
2025-10-19,tomato,Delhi,1609
2025-10-20,tomato,Delhi,1712
2025-10-21,tomato,Delhi,1672
2025-10-22,tomato,Delhi,1666
2025-10-23,tomato,Delhi,1684
2025-10-24,tomato,Delhi,1692
2025-10-25,tomato,Delhi,1629
2025-10-26,tomato,Delhi,1638
2025-10-27,tomato,Delhi,1622
2025-10-28,tomato,Delhi,1607
2025-10-29,tomato,Delhi,1510
2025-10-30,tomato,Delhi,1498
2025-10-31,tomato,Delhi,1637
2025-11-01,tomato,Delhi,1669
2025-11-02,tomato,Delhi,1652
2025-11-03,tomato,Delhi,1689
2025-11-04,tomato,Delhi,1782
2025-11-05,tomato,Delhi,1740
2025-11-06,tomato,Delhi,1851
2025-11-07,tomato,Delhi,1786
2025-11-08,tomato,Delhi,1765
2025-11-09,tomato,Delhi,1738
2025-11-10,tomato,Delhi,1819
2025-11-11,tomato,Delhi,1752
2025-11-12,tomato,Delhi,1824
2025-11-13,tomato,Delhi,1816
2025-11-14,tomato,Delhi,1829
2025-11-15,tomato,Delhi,1909
2025-11-16,tomato,Delhi,1943
2025-11-17,tomato,Delhi,2029
2025-11-18,tomato,Delhi,2100
2025-11-19,tomato,Delhi,2271
2025-11-20,tomato,Delhi,2349
2025-11-21,tomato,Delhi,2361
2025-11-22,tomato,Delhi,2369
2025-11-23,tomato,Delhi,2484
2025-11-24,tomato,Delhi,2510
2025-11-25,tomato,Delhi,2548
2025-11-26,tomato,Delhi,2630
2025-11-27,tomato,Delhi,2616
2025-11-28,tomato,Delhi,2567
2025-11-29,tomato,Delhi,2611
2025-11-30,tomato,Delhi,2588
2025-12-01,tomato,Delhi,2693
2025-12-02,tomato,Delhi,2546
2025-12-03,tomato,Delhi,2522
2025-12-04,tomato,Delhi,2550
2025-12-05,tomato,Delhi,2519
2025-12-06,tomato,Delhi,2622
2025-12-07,tomato,Delhi,2649
2025-12-08,tomato,Delhi,2619
2025-12-09,tomato,Delhi,2649
2025-12-10,tomato,Delhi,2572
2025-12-11,tomato,Delhi,2619
2025-12-12,tomato,Delhi,2717
2025-12-13,tomato,Delhi,2721
2025-12-14,tomato,Delhi,2735
2025-12-15,tomato,Delhi,2677
2025-12-16,tomato,Delhi,2642
2025-12-17,tomato,Delhi,2723
2025-12-18,tomato,Delhi,2729
2025-12-19,tomato,Delhi,2885
2025-12-20,tomato,Delhi,2936
2025-12-21,tomato,Delhi,2877
2025-12-22,tomato,Delhi,3037
2025-12-23,tomato,Delhi,2959
2025-12-24,tomato,Delhi,2948
2025-12-25,tomato,Delhi,2972
2025-12-26,tomato,Delhi,3006
2025-12-27,tomato,Delhi,2980
2025-12-28,tomato,Delhi,2994
2025-12-29,tomato,Delhi,3092
2025-12-30,tomato,Delhi,3191
2025-12-31,tomato,Delhi,3321
2024-01-01,tomato,Jaipur,2100
2024-01-02,tomato,Jaipur,2095
2024-01-03,tomato,Jaipur,2205
2024-01-04,tomato,Jaipur,2200
2024-01-05,tomato,Jaipur,2096
2024-01-06,tomato,Jaipur,2118
2024-01-07,tomato,Jaipur,2045
2024-01-08,tomato,Jaipur,2068
2024-01-09,tomato,Jaipur,2160
2024-01-10,tomato,Jaipur,2058
2024-01-11,tomato,Jaipur,2006
2024-01-12,tomato,Jaipur,2067
2024-01-13,tomato,Jaipur,2041
2024-01-14,tomato,Jaipur,2073
2024-01-15,tomato,Jaipur,2106
2024-01-16,tomato,Jaipur,2168
2024-01-17,tomato,Jaipur,2132
2024-01-18,tomato,Jaipur,1974
2024-01-19,tomato,Jaipur,2005
2024-01-20,tomato,Jaipur,1909
2024-01-21,tomato,Jaipur,1975
2024-01-22,tomato,Jaipur,1978
2024-01-23,tomato,Jaipur,1964
2024-01-24,tomato,Jaipur,2014
2024-01-25,tomato,Jaipur,1907
2024-01-26,tomato,Jaipur,1899
2024-01-27,tomato,Jaipur,1933
2024-01-28,tomato,Jaipur,1955
2024-01-29,tomato,Jaipur,1928
2024-01-30,tomato,Jaipur,1902
2024-01-31,tomato,Jaipur,2007
2024-02-01,tomato,Jaipur,2070
2024-02-02,tomato,Jaipur,2033
2024-02-03,tomato,Jaipur,2124
2024-02-04,tomato,Jaipur,2177
2024-02-05,tomato,Jaipur,2214
2024-02-06,tomato,Jaipur,2252
2024-02-07,tomato,Jaipur,2183
2024-02-08,tomato,Jaipur,2284
2024-02-09,tomato,Jaipur,2350
2024-02-10,tomato,Jaipur,2370
2024-02-11,tomato,Jaipur,2390
2024-02-12,tomato,Jaipur,2389
2024-02-13,tomato,Jaipur,2357
2024-02-14,tomato,Jaipur,2395
2024-02-15,tomato,Jaipur,2348
2024-02-16,tomato,Jaipur,2362
2024-02-17,tomato,Jaipur,2372
2024-02-18,tomato,Jaipur,2401
2024-02-19,tomato,Jaipur,2465
2024-02-20,tomato,Jaipur,2495
2024-02-21,tomato,Jaipur,2543
2024-02-22,tomato,Jaipur,2422
2024-02-23,tomato,Jaipur,2455
2024-02-24,tomato,Jaipur,2464
2024-02-25,tomato,Jaipur,2491
2024-02-26,tomato,Jaipur,2460
2024-02-27,tomato,Jaipur,2537
2024-02-28,tomato,Jaipur,2557
2024-02-29,tomato,Jaipur,2512
2024-03-01,tomato,Jaipur,2478
2024-03-02,tomato,Jaipur,2539
2024-03-03,tomato,Jaipur,2537
2024-03-04,tomato,Jaipur,2539
2024-03-05,tomato,Jaipur,2529
2024-03-06,tomato,Jaipur,2597
2024-03-07,tomato,Jaipur,2630
2024-03-08,tomato,Jaipur,2556
2024-03-09,tomato,Jaipur,2496
2024-03-10,tomato,Jaipur,2498
2024-03-11,tomato,Jaipur,2459
2024-03-12,tomato,Jaipur,2322
2024-03-13,tomato,Jaipur,2277
2024-03-14,tomato,Jaipur,2260
2024-03-15,tomato,Jaipur,2237
2024-03-16,tomato,Jaipur,2285
2024-03-17,tomato,Jaipur,2143
2024-03-18,tomato,Jaipur,2094
2024-03-19,tomato,Jaipur,2147
2024-03-20,tomato,Jaipur,2105
2024-03-21,tomato,Jaipur,2029
2024-03-22,tomato,Jaipur,1986
2024-03-23,tomato,Jaipur,2016
2024-03-24,tomato,Jaipur,2000
2024-03-25,tomato,Jaipur,1955
2024-03-26,tomato,Jaipur,1986
2024-03-27,tomato,Jaipur,2011
2024-03-28,tomato,Jaipur,1931
2024-03-29,tomato,Jaipur,1937
2024-03-30,tomato,Jaipur,1854
2024-03-31,tomato,Jaipur,1929
2024-04-01,tomato,Jaipur,2009
2024-04-02,tomato,Jaipur,1990
2024-04-03,tomato,Jaipur,2059
2024-04-04,tomato,Jaipur,2010
2024-04-05,tomato,Jaipur,2001
2024-04-06,tomato,Jaipur,1963
2024-04-07,tomato,Jaipur,1961
2024-04-08,tomato,Jaipur,1965
2024-04-09,tomato,Jaipur,1964
2024-04-10,tomato,Jaipur,1958
2024-04-11,tomato,Jaipur,1965
2024-04-12,tomato,Jaipur,2045
2024-04-13,tomato,Jaipur,1915
2024-04-14,tomato,Jaipur,2037
2024-04-15,tomato,Jaipur,2014
2024-04-16,tomato,Jaipur,2007
2024-04-17,tomato,Jaipur,2091
2024-04-18,tomato,Jaipur,2129
2024-04-19,tomato,Jaipur,2162
2024-04-20,tomato,Jaipur,2240
2024-04-21,tomato,Jaipur,2228
2024-04-22,tomato,Jaipur,2286
2024-04-23,tomato,Jaipur,2203
2024-04-24,tomato,Jaipur,2228
2024-04-25,tomato,Jaipur,2262
2024-04-26,tomato,Jaipur,2333
2024-04-27,tomato,Jaipur,2377
2024-04-28,tomato,Jaipur,2387
2024-04-29,tomato,Jaipur,2365
2024-04-30,tomato,Jaipur,2341
2024-05-01,tomato,Jaipur,2318
2024-05-02,tomato,Jaipur,2232
2024-05-03,tomato,Jaipur,2341
2024-05-04,tomato,Jaipur,2403
2024-05-05,tomato,Jaipur,2416
2024-05-06,tomato,Jaipur,2466
2024-05-07,tomato,Jaipur,2511
2024-05-08,tomato,Jaipur,2444
2024-05-09,tomato,Jaipur,2482
2024-05-10,tomato,Jaipur,2560
2024-05-11,tomato,Jaipur,2513
2024-05-12,tomato,Jaipur,2411
2024-05-13,tomato,Jaipur,2333
2024-05-14,tomato,Jaipur,2323
2024-05-15,tomato,Jaipur,2241
2024-05-16,tomato,Jaipur,2227
2024-05-17,tomato,Jaipur,2181
2024-05-18,tomato,Jaipur,2177
2024-05-19,tomato,Jaipur,2140
2024-05-20,tomato,Jaipur,2134
2024-05-21,tomato,Jaipur,2169
2024-05-22,tomato,Jaipur,2103
2024-05-23,tomato,Jaipur,2117
2024-05-24,tomato,Jaipur,2058
2024-05-25,tomato,Jaipur,2054
2024-05-26,tomato,Jaipur,2044
2024-05-27,tomato,Jaipur,2062
2024-05-28,tomato,Jaipur,2070
2024-05-29,tomato,Jaipur,2145
2024-05-30,tomato,Jaipur,2139
2024-05-31,tomato,Jaipur,2094
2024-06-01,tomato,Jaipur,2149
2024-06-02,tomato,Jaipur,2166
2024-06-03,tomato,Jaipur,2218
2024-06-04,tomato,Jaipur,2206
2024-06-05,tomato,Jaipur,2117
2024-06-06,tomato,Jaipur,2256
2024-06-07,tomato,Jaipur,2213
2024-06-08,tomato,Jaipur,2133
2024-06-09,tomato,Jaipur,2174
2024-06-10,tomato,Jaipur,2108
2024-06-11,tomato,Jaipur,2078
2024-06-12,tomato,Jaipur,2081
2024-06-13,tomato,Jaipur,2067
2024-06-14,tomato,Jaipur,2038
2024-06-15,tomato,Jaipur,2136
2024-06-16,tomato,Jaipur,2123
2024-06-17,tomato,Jaipur,2060
2024-06-18,tomato,Jaipur,2118
2024-06-19,tomato,Jaipur,2066
2024-06-20,tomato,Jaipur,2054
2024-06-21,tomato,Jaipur,1991
2024-06-22,tomato,Jaipur,1999
2024-06-23,tomato,Jaipur,1996
2024-06-24,tomato,Jaipur,1989
2024-06-25,tomato,Jaipur,1993
2024-06-26,tomato,Jaipur,2041
2024-06-27,tomato,Jaipur,2081
2024-06-28,tomato,Jaipur,2009
2024-06-29,tomato,Jaipur,1960
2024-06-30,tomato,Jaipur,2014
2024-07-01,tomato,Jaipur,1958
2024-07-02,tomato,Jaipur,1985
2024-07-03,tomato,Jaipur,2033
2024-07-04,tomato,Jaipur,1922
2024-07-05,tomato,Jaipur,1891
2024-07-06,tomato,Jaipur,1938
2024-07-07,tomato,Jaipur,1923
2024-07-08,tomato,Jaipur,1892
2024-07-09,tomato,Jaipur,1940
2024-07-10,tomato,Jaipur,2006
2024-07-11,tomato,Jaipur,1957
2024-07-12,tomato,Jaipur,2065
2024-07-13,tomato,Jaipur,1946
2024-07-14,tomato,Jaipur,1843
2024-07-15,tomato,Jaipur,1809
2024-07-16,tomato,Jaipur,1782
2024-07-17,tomato,Jaipur,1759
2024-07-18,tomato,Jaipur,1719
2024-07-19,tomato,Jaipur,1668
2024-07-20,tomato,Jaipur,1648
2024-07-21,tomato,Jaipur,1606
2024-07-22,tomato,Jaipur,1644
2024-07-23,tomato,Jaipur,1641
2024-07-24,tomato,Jaipur,1622
2024-07-25,tomato,Jaipur,1613
2024-07-26,tomato,Jaipur,1680
2024-07-27,tomato,Jaipur,1644
2024-07-28,tomato,Jaipur,1557
2024-07-29,tomato,Jaipur,1490
2024-07-30,tomato,Jaipur,1470
2024-07-31,tomato,Jaipur,1496
2024-08-01,tomato,Jaipur,1548
2024-08-02,tomato,Jaipur,1650
2024-08-03,tomato,Jaipur,1693
2024-08-04,tomato,Jaipur,1632
2024-08-05,tomato,Jaipur,1614
2024-08-06,tomato,Jaipur,1471
2024-08-07,tomato,Jaipur,1447
2024-08-08,tomato,Jaipur,1404
2024-08-09,tomato,Jaipur,1251
2024-08-10,tomato,Jaipur,1382
2024-08-11,tomato,Jaipur,1354
2024-08-12,tomato,Jaipur,1215
2024-08-13,tomato,Jaipur,1193
2024-08-14,tomato,Jaipur,1295
2024-08-15,tomato,Jaipur,1414
2024-08-16,tomato,Jaipur,1414
2024-08-17,tomato,Jaipur,1417
2024-08-18,tomato,Jaipur,1492
2024-08-19,tomato,Jaipur,1479
2024-08-20,tomato,Jaipur,1505
2024-08-21,tomato,Jaipur,1556
2024-08-22,tomato,Jaipur,1484
2024-08-23,tomato,Jaipur,1579
2024-08-24,tomato,Jaipur,1519
2024-08-25,tomato,Jaipur,1476
2024-08-26,tomato,Jaipur,1479
2024-08-27,tomato,Jaipur,1537
2024-08-28,tomato,Jaipur,1578
2024-08-29,tomato,Jaipur,1572
2024-08-30,tomato,Jaipur,1587
2024-08-31,tomato,Jaipur,1654
2024-09-01,tomato,Jaipur,1652
2024-09-02,tomato,Jaipur,1597
2024-09-03,tomato,Jaipur,1556
2024-09-04,tomato,Jaipur,1612
2024-09-05,tomato,Jaipur,1558
2024-09-06,tomato,Jaipur,1455
2024-09-07,tomato,Jaipur,1434
2024-09-08,tomato,Jaipur,1427
2024-09-09,tomato,Jaipur,1481
2024-09-10,tomato,Jaipur,1385
2024-09-11,tomato,Jaipur,1406
2024-09-12,tomato,Jaipur,1479
2024-09-13,tomato,Jaipur,1425
2024-09-14,tomato,Jaipur,1429
2024-09-15,tomato,Jaipur,1289
2024-09-16,tomato,Jaipur,1344
2024-09-17,tomato,Jaipur,1394
2024-09-18,tomato,Jaipur,1392
2024-09-19,tomato,Jaipur,1306
2024-09-20,tomato,Jaipur,1348
2024-09-21,tomato,Jaipur,1331
2024-09-22,tomato,Jaipur,1152
2024-09-23,tomato,Jaipur,1202
2024-09-24,tomato,Jaipur,1276
2024-09-25,tomato,Jaipur,1362
2024-09-26,tomato,Jaipur,1280
2024-09-27,tomato,Jaipur,1156
2024-09-28,tomato,Jaipur,1130
2024-09-29,tomato,Jaipur,1163
2024-09-30,tomato,Jaipur,1103
2024-10-01,tomato,Jaipur,1001
2024-10-02,tomato,Jaipur,1048
2024-10-03,tomato,Jaipur,1026
2024-10-04,tomato,Jaipur,1067
2024-10-05,tomato,Jaipur,1068
2024-10-06,tomato,Jaipur,1058
2024-10-07,tomato,Jaipur,1055
2024-10-08,tomato,Jaipur,1033
2024-10-09,tomato,Jaipur,1005
2024-10-10,tomato,Jaipur,935
2024-10-11,tomato,Jaipur,967
2024-10-12,tomato,Jaipur,1049
2024-10-13,tomato,Jaipur,1018
2024-10-14,tomato,Jaipur,1140
2024-10-15,tomato,Jaipur,1165
2024-10-16,tomato,Jaipur,1184
2024-10-17,tomato,Jaipur,1228
2024-10-18,tomato,Jaipur,1292
2024-10-19,tomato,Jaipur,1265
2024-10-20,tomato,Jaipur,1303
2024-10-21,tomato,Jaipur,1372
2024-10-22,tomato,Jaipur,1350
2024-10-23,tomato,Jaipur,1353
2024-10-24,tomato,Jaipur,1306
2024-10-25,tomato,Jaipur,1276
2024-10-26,tomato,Jaipur,1257
2024-10-27,tomato,Jaipur,1201
2024-10-28,tomato,Jaipur,1200
2024-10-29,tomato,Jaipur,1224
2024-10-30,tomato,Jaipur,1254
2024-10-31,tomato,Jaipur,1205
2024-11-01,tomato,Jaipur,1169
2024-11-02,tomato,Jaipur,1227
2024-11-03,tomato,Jaipur,1191
2024-11-04,tomato,Jaipur,1248
2024-11-05,tomato,Jaipur,1204
2024-11-06,tomato,Jaipur,1232
2024-11-07,tomato,Jaipur,1284
2024-11-08,tomato,Jaipur,1117
2024-11-09,tomato,Jaipur,1177
2024-11-10,tomato,Jaipur,1264
2024-11-11,tomato,Jaipur,1248
2024-11-12,tomato,Jaipur,1274
2024-11-13,tomato,Jaipur,1224
2024-11-14,tomato,Jaipur,1252
2024-11-15,tomato,Jaipur,1414
2024-11-16,tomato,Jaipur,1277
2024-11-17,tomato,Jaipur,1249
2024-11-18,tomato,Jaipur,1305
2024-11-19,tomato,Jaipur,1390
2024-11-20,tomato,Jaipur,1306
2024-11-21,tomato,Jaipur,1269
2024-11-22,tomato,Jaipur,1237
2024-11-23,tomato,Jaipur,1199
2024-11-24,tomato,Jaipur,1197
2024-11-25,tomato,Jaipur,1109
2024-11-26,tomato,Jaipur,1098
2024-11-27,tomato,Jaipur,1043
2024-11-28,tomato,Jaipur,1043
2024-11-29,tomato,Jaipur,1003
2024-11-30,tomato,Jaipur,997
2024-12-01,tomato,Jaipur,989
2024-12-02,tomato,Jaipur,1055
2024-12-03,tomato,Jaipur,1040
2024-12-04,tomato,Jaipur,1046
2024-12-05,tomato,Jaipur,1041
2024-12-06,tomato,Jaipur,1047
2024-12-07,tomato,Jaipur,1053
2024-12-08,tomato,Jaipur,1110
2024-12-09,tomato,Jaipur,1097
2024-12-10,tomato,Jaipur,1056
2024-12-11,tomato,Jaipur,1064
2024-12-12,tomato,Jaipur,1047
2024-12-13,tomato,Jaipur,1053
2024-12-14,tomato,Jaipur,1058
2024-12-15,tomato,Jaipur,1131
2024-12-16,tomato,Jaipur,1087
2024-12-17,tomato,Jaipur,1169
2024-12-18,tomato,Jaipur,1171
2024-12-19,tomato,Jaipur,1232
2024-12-20,tomato,Jaipur,1188
2024-12-21,tomato,Jaipur,1098
2024-12-22,tomato,Jaipur,1103
2024-12-23,tomato,Jaipur,1270
2024-12-24,tomato,Jaipur,1237
2024-12-25,tomato,Jaipur,1313
2024-12-26,tomato,Jaipur,1236
2024-12-27,tomato,Jaipur,1253
2024-12-28,tomato,Jaipur,1281
2024-12-29,tomato,Jaipur,1469
2024-12-30,tomato,Jaipur,1454
2024-12-31,tomato,Jaipur,1414
2025-01-01,tomato,Jaipur,1437
2025-01-02,tomato,Jaipur,1384
2025-01-03,tomato,Jaipur,1416
2025-01-04,tomato,Jaipur,1418
2025-01-05,tomato,Jaipur,1375
2025-01-06,tomato,Jaipur,1413
2025-01-07,tomato,Jaipur,1425
2025-01-08,tomato,Jaipur,1480
2025-01-09,tomato,Jaipur,1592
2025-01-10,tomato,Jaipur,1565
2025-01-11,tomato,Jaipur,1544
2025-01-12,tomato,Jaipur,1464
2025-01-13,tomato,Jaipur,1503
2025-01-14,tomato,Jaipur,1467
2025-01-15,tomato,Jaipur,1495
2025-01-16,tomato,Jaipur,1575
2025-01-17,tomato,Jaipur,1537
2025-01-18,tomato,Jaipur,1512
2025-01-19,tomato,Jaipur,1582
2025-01-20,tomato,Jaipur,1633
2025-01-21,tomato,Jaipur,1677
2025-01-22,tomato,Jaipur,1658
2025-01-23,tomato,Jaipur,1571
2025-01-24,tomato,Jaipur,1530
2025-01-25,tomato,Jaipur,1470
2025-01-26,tomato,Jaipur,1513
2025-01-27,tomato,Jaipur,1537
2025-01-28,tomato,Jaipur,1503
2025-01-29,tomato,Jaipur,1481
2025-01-30,tomato,Jaipur,1516
2025-01-31,tomato,Jaipur,1501
2025-02-01,tomato,Jaipur,1469
2025-02-02,tomato,Jaipur,1601
2025-02-03,tomato,Jaipur,1570
2025-02-04,tomato,Jaipur,1618
2025-02-05,tomato,Jaipur,1648
2025-02-06,tomato,Jaipur,1555
2025-02-07,tomato,Jaipur,1516
2025-02-08,tomato,Jaipur,1573
2025-02-09,tomato,Jaipur,1569
2025-02-10,tomato,Jaipur,1479
2025-02-11,tomato,Jaipur,1509
2025-02-12,tomato,Jaipur,1476
2025-02-13,tomato,Jaipur,1508
2025-02-14,tomato,Jaipur,1685
2025-02-15,tomato,Jaipur,1714
2025-02-16,tomato,Jaipur,1757
2025-02-17,tomato,Jaipur,1745
2025-02-18,tomato,Jaipur,1677
2025-02-19,tomato,Jaipur,1747
2025-02-20,tomato,Jaipur,1711
2025-02-21,tomato,Jaipur,1700
2025-02-22,tomato,Jaipur,1819
2025-02-23,tomato,Jaipur,1801
2025-02-24,tomato,Jaipur,1883
2025-02-25,tomato,Jaipur,1911
2025-02-26,tomato,Jaipur,1879
2025-02-27,tomato,Jaipur,1904
2025-02-28,tomato,Jaipur,1861
2025-03-01,tomato,Jaipur,1923
2025-03-02,tomato,Jaipur,2006
2025-03-03,tomato,Jaipur,2012
2025-03-04,tomato,Jaipur,2101
2025-03-05,tomato,Jaipur,2114
2025-03-06,tomato,Jaipur,2175
2025-03-07,tomato,Jaipur,2368
2025-03-08,tomato,Jaipur,2529
2025-03-09,tomato,Jaipur,2520
2025-03-10,tomato,Jaipur,2541
2025-03-11,tomato,Jaipur,2476
2025-03-12,tomato,Jaipur,2529
2025-03-13,tomato,Jaipur,2556
2025-03-14,tomato,Jaipur,2509
2025-03-15,tomato,Jaipur,2587
2025-03-16,tomato,Jaipur,2572
2025-03-17,tomato,Jaipur,2540
2025-03-18,tomato,Jaipur,2567
2025-03-19,tomato,Jaipur,2539
2025-03-20,tomato,Jaipur,2538
2025-03-21,tomato,Jaipur,2652
2025-03-22,tomato,Jaipur,2613
2025-03-23,tomato,Jaipur,2658
2025-03-24,tomato,Jaipur,2621
2025-03-25,tomato,Jaipur,2560
2025-03-26,tomato,Jaipur,2555
2025-03-27,tomato,Jaipur,2729
2025-03-28,tomato,Jaipur,2780
2025-03-29,tomato,Jaipur,2810
2025-03-30,tomato,Jaipur,2777
2025-03-31,tomato,Jaipur,2752
2025-04-01,tomato,Jaipur,2657
2025-04-02,tomato,Jaipur,2773
2025-04-03,tomato,Jaipur,2790
2025-04-04,tomato,Jaipur,2802
2025-04-05,tomato,Jaipur,2815
2025-04-06,tomato,Jaipur,2949
2025-04-07,tomato,Jaipur,2968
2025-04-08,tomato,Jaipur,2955
2025-04-09,tomato,Jaipur,3071
2025-04-10,tomato,Jaipur,3062
2025-04-11,tomato,Jaipur,2952
2025-04-12,tomato,Jaipur,2853
2025-04-13,tomato,Jaipur,2840
2025-04-14,tomato,Jaipur,2858
2025-04-15,tomato,Jaipur,2910
2025-04-16,tomato,Jaipur,2850
2025-04-17,tomato,Jaipur,2834
2025-04-18,tomato,Jaipur,2780
2025-04-19,tomato,Jaipur,2851
2025-04-20,tomato,Jaipur,2932
2025-04-21,tomato,Jaipur,3056
2025-04-22,tomato,Jaipur,3077
2025-04-23,tomato,Jaipur,3195
2025-04-24,tomato,Jaipur,3149
2025-04-25,tomato,Jaipur,3161
2025-04-26,tomato,Jaipur,3090
2025-04-27,tomato,Jaipur,3125
2025-04-28,tomato,Jaipur,3141
2025-04-29,tomato,Jaipur,2981
2025-04-30,tomato,Jaipur,3050
2025-05-01,tomato,Jaipur,3103
2025-05-02,tomato,Jaipur,3064
2025-05-03,tomato,Jaipur,3080
2025-05-04,tomato,Jaipur,2981
2025-05-05,tomato,Jaipur,2929
2025-05-06,tomato,Jaipur,3033
2025-05-07,tomato,Jaipur,2956
2025-05-08,tomato,Jaipur,2954
2025-05-09,tomato,Jaipur,2861
2025-05-10,tomato,Jaipur,2879
2025-05-11,tomato,Jaipur,2912
2025-05-12,tomato,Jaipur,2956
2025-05-13,tomato,Jaipur,2982
2025-05-14,tomato,Jaipur,3071
2025-05-15,tomato,Jaipur,3031
2025-05-16,tomato,Jaipur,2960
2025-05-17,tomato,Jaipur,2918
2025-05-18,tomato,Jaipur,2828
2025-05-19,tomato,Jaipur,2829
2025-05-20,tomato,Jaipur,2816
2025-05-21,tomato,Jaipur,2843
2025-05-22,tomato,Jaipur,2735
2025-05-23,tomato,Jaipur,2730
2025-05-24,tomato,Jaipur,2804
2025-05-25,tomato,Jaipur,2837
2025-05-26,tomato,Jaipur,2711
2025-05-27,tomato,Jaipur,2706
2025-05-28,tomato,Jaipur,2654
